articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5ac0ea16068401528a2a0667,1492,By MATT FLEGENHEIMER and JESS BIDGOOD,article,Gun Control and Fall Elections: Moment or Movement?,"['Gun Control', 'Demonstrations, Protests and Riots', 'Voting and Voters', 'Parkland (Fla)', 'National Rifle Assn', 'Virginia', 'Brady Campaign to Prevent Gun Violence', 'Comstock, Barbara J']",67,Politics,1,2018-04-01 14:17:56,Politics,"Advocates as well as opponents of gun control, both plotting next steps after the March for Our Lives rally, think their adversaries will eventually tire.",The New York Times,News,https://www.nytimes.com/2018/04/01/us/politics/gun-control-marches-protests.html
5ac09f9b068401528a2a05a1,432,By C. J. HUGHES,article,Unknown,"['Real Estate and Housing (Residential)', 'East Village (Manhattan, NY)', 'White Plains (NY)', 'Wilton (Conn)', 'Livingston (NJ)', 'Midwood (Brooklyn, NY)', 'St James (NY)']",68,RealEstate,8,2018-04-01 09:00:09,Unknown,Recent residential sales in New York City and the region.,The New York Times,News,https://www.nytimes.com/2018/04/01/realestate/homes-that-sold-for-around-1000000.html
5ac09f98068401528a2a059f,1944,By SHARON LaFRANIERE and KATIE BENNER,article,Political Power Has Backfired For Kushners,"['Kushner, Charles', 'Kushner Cos', 'Kushner, Jared', 'Conflicts of Interest', 'Real Estate and Housing (Residential)', 'United States International Relations', 'United States Politics and Government', 'Foreign Investments', 'Real Estate (Commercial)', 'Securities and Commodities Violations', 'Meyer, Nicole (1983- )', 'Trump, Donald J', 'Trump, Ivanka']",68,Washington,1,2018-04-01 09:00:04,Unknown,"For the Kushner patriarch and his family, the pinnacle of American political power has turned out to be a wellspring of trouble, bringing criminal and regulatory inquiries.",The New York Times,News,https://www.nytimes.com/2018/04/01/us/charles-jared-kushner-white-house-real-estate.html
5ac004e5068401528a2a0424,1555,By CAITLIN LOVINGER,article,1 + 1 = 5,['Crossword Puzzles'],67,Games,0,2018-03-31 22:00:01,Unknown,Sam Ezersky handily expands his fandom with this grand grid.,The New York Times,News,https://www.nytimes.com/2018/03/31/crosswords/daily-puzzle-2018-04-01.html
5abfd3ae068401528a2a034e,1218,By CLAY RISEN,article,"Spiro Agnew, Father Of Today’s G.O.P.","['Blacks', 'Discrimination', 'Republican Party', 'United States Politics and Government', 'Agnew, Spiro T', 'Civil Rights Movement (1954-68)']",66,OpEd,4,2018-03-31 18:30:04,Sunday Review,"In 1968, Spiro Agnew was the man of the white, suburban moment.",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/31/opinion/sunday/spiro-agnew-mlk.html
5abfd02c068401528a2a033d,889,By THE EDITORIAL BOARD,article,Fear and Disdain Grip Trump’s E.P.A.,"['Pruitt, Scott', 'Environmental Protection Agency', 'Global Warming', 'Science and Technology', 'Regulation and Deregulation of Industry', 'Zinke, Ryan (1961- )', 'Interior Department', 'Trump, Donald J', 'United States Politics and Government']",66,Editorial,8,2018-03-31 18:15:04,Unknown,The president sticks his head in the sand as his administration’s hostility toward science continues.,The New York Times,Editorial,https://www.nytimes.com/2018/03/31/opinion/pruitt-epa-assault-science.html
5abfcca7068401528a2a0328,940,By MAUREEN DOWD,article,Javanka vs.  The Klossy  Posse,"['Vogue', 'Kloss, Karlie', 'Kushner, Charles', 'Kushner, Jared', 'Trump, Ivanka']",68,OpEd,9,2018-03-31 18:00:06,Sunday Review,"A tale of two Kushner brothers, on either side of the fractious Trump divide.",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/31/opinion/sunday/kushner-kloss-trump.html
5abfcca6068401528a2a0327,833,By ROSS DOUTHAT,article,God and Men and Jordan Peterson,"['Christians and Christianity', 'Women and Girls', 'Religion and Belief', 'Atheism']",68,OpEd,9,2018-03-31 18:00:05,Unknown,Can post-Christian spirituality make a bridge between the sexes?,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/31/opinion/god-jordan-peterson.html
5abfcca5068401528a2a0326,931,By NICHOLAS KRISTOF,article,The Rise of God’s Spokeswomen,"['Women and Girls', 'Discrimination', 'Jews and Judaism', 'Passover', 'Synagogues', 'Clergy', 'Bible', 'Rabbis', 'Easter and Holy Week', 'Union Theological Seminary', 'Jesus Christ']",68,OpEd,9,2018-03-31 18:00:01,Sunday Review,"Religion has been used to justify inequity among the sexes, but it can also inspire empowerment.",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/31/opinion/sunday/easter-passover-god-women.html
5abfbf0b068401528a2a02eb,2150,By KATIE BENNER,article,Years of Claims  Of Harassment  In Justice Dept.,"['Carwile, Kevin', 'Justice Department', 'Sexual Harassment', 'Women and Girls', 'Discrimination', 'United States Politics and Government', 'Legal Profession', 'Capital Punishment', 'Ethics and Official Misconduct']",68,Washington,1,2018-03-31 17:02:00,Politics,"For years, employees complained about the behavior of the head of the division, Kevin Carwile, and what they viewed as a toxic culture.",The New York Times,News,https://www.nytimes.com/2018/03/31/us/politics/justice-department-harassment-bias.html
5abfb083068401528a2a028b,386,By CAITLIN LOVINGER,article,Variety: Acrostic,"['Crossword Puzzles', 'Acrostic Puzzles', 'Whales and Whaling', 'Moby-Dick (Book)']",0,Games,0,2018-03-31 16:00:00,Unknown,"Emily Cox and Henry Rathvon, take a good look in the mirror.",The New York Times,News,https://www.nytimes.com/2018/03/31/crosswords/variety-acrostic.html
5abf8925068401528a2a01f8,1051,By RAPHAEL MINDER,article,"Saving a Fussy Eater In Europe, With Help From 50,000 Rabbits","['Lynxes', 'Endangered and Extinct Species', 'Biodiversity', 'Spain', 'Portugal', 'European Union', 'International Union for Conservation of Nature', 'Rabbits', 'vis-photo']",68,Foreign,9,2018-03-31 13:12:03,Europe,"After nearing extinction 20 years ago, the Iberian lynx has made a comeback in southern Spain and Portugal, thanks to a vast recovery program funded by the European Union.",The New York Times,News,https://www.nytimes.com/2018/03/31/world/europe/iberian-lynx-spain-portugal.html
5abf74a4068401528a2a019e,90,By PAUL KRUGMAN,article,Friday Night Music on Saturday: The Lone Bellow,[],65,OpEd,0,2018-03-31 11:44:34,Unknown,Some Brooklyn country music.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/31/opinion/friday-night-music-on-saturday-the-lone-bellow.html
5abf4e1b068401528a2a0138,3686,By JESSICA SILVER-GREENBERG and SHAILA DEWAN,article,"Extortion, or the Price of Freedom?","['Bail', 'Extortion and Blackmail', 'Bounty Hunters', 'Crime and Criminals', 'Prices (Fares, Fees and Rates)', 'Regulation and Deregulation of Industry', 'Criminal Justice', 'Credit and Debt', 'Consumer Protection']",68,National,1,2018-03-31 09:00:07,Unknown,"As bail has grown into a $2 billion industry, bond agents have become the payday lenders of the criminal justice world, offering quick relief to desperate customers at high prices.",The New York Times,News,https://www.nytimes.com/2018/03/31/us/bail-bonds-extortion.html
5abeeba4068401528a29ffe2,1488,By CAITLIN LOVINGER,article,Church Leaders Propelled the Civil Rights Movement. Now They’re Looking to Rekindle Dr. King’s Activist Spirit,['Crossword Puzzles'],66,Games,0,2018-03-31 02:00:01,Unknown,"Fifty years after Dr. Martin Luther King Jr.’s assassination, black pastors are issuing a call to action and using different methods to achieve common goals.",The New York Times,News,https://www.nytimes.com/2018/03/30/crosswords/daily-puzzle-2018-03-31.html
5abee4d3068401528a29ffb2,836,By BRET STEPHENS,article,The Outrage  Over Kevin  Williamson,"['Williamson, Kevin', 'Atlantic Monthly', 'Abortion', 'Writing and Writers', 'Conservatism (US Politics)', 'Liberalism (US Politics)']",66,OpEd,21,2018-03-31 01:30:56,Unknown,"Really, it’s O.K. if we all don’t agree about everything.",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/the-outrage-over-kevin-williamson.html
5abedd67068401528a29ff8b,1530,By DAVID GERSTEL,article,A Pale Smoke,"['Vietnam War', 'Veterans', 'Vermont']",68,OpEd,0,2018-03-31 00:59:17,Unknown,"Fifty years later, what does the Vietnam War mean? And how should we remember the men and women who served in it?",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/vietnam-fifty-years-later.html
5abebd4c068401528a29fecd,3204,By FRANK BRUNI,article,Beware the Former Trumpers,"['Voting and Voters', 'Coulter, Ann', 'Trump, Donald J', 'United States Politics and Government', 'Immigration and Emigration']",65,OpEd,3,2018-03-30 22:42:17,Unknown,Hell hath no fury like a conservative firebrand without her border wall.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/ann-coulter-trump-former-trumpers.html
5abe965e068401528a29fdd0,1417,By TARA PARKER-POPE,article,Are Today’s Teenagers Smarter and Better Than We Think?,"['Teenagers and Adolescence', 'Children and Childhood', 'Smartphones', 'Social Media', 'Parkland, Fla, Shooting (2018)', 'Depression (Mental)', 'Psychology and Psychologists', 'Sociology']",68,Well,0,2018-03-30 19:56:10,Family,Childhood health experts have worried about kids raised on cellphones and social media. Student protests gave us a glimpse of the potential of Gen Z.,The New York Times,News,https://www.nytimes.com/2018/03/30/well/family/teenagers-generation-stoneman-douglas-parkland-.html
5abe9588068401528a29fdcb,485,By EMILY BAUMGAERTNER,article,Bologna Blamed in Vast Listeria Outbreak,"['Listeriosis', 'Food Contamination and Poisoning', 'Meat', 'Recalls and Bans of Products', 'Listeria Monocytogenes', 'World Health Organization', 'Johannesburg (South Africa)']",67,Science,3,2018-03-30 19:52:38,Unknown,"It took officials 12 months to identify the source of the outbreak, which has led to nearly 200 deaths in South Africa.",The New York Times,News,https://www.nytimes.com/2018/03/30/health/bologna-listeria-south-africa.html
5abe7921068401528a29fd16,1112,By FRANCES ROBLES and JOSE A. DEL REAL,article,8 Bullets Struck Sacramento Man As He Faced Away,"['Clark, Stephon (1995-2018)', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Sacramento (Calif)', 'Autopsies']",65,National,1,2018-03-30 17:51:27,Unknown,A lawyer for the family said the findings proved that Mr. Clark could not have been moving in a threatening fashion toward Sacramento officers when they opened fire.,The New York Times,News,https://www.nytimes.com/2018/03/30/us/stephon-clark-independent-autopsy.html
5abe6fdd068401528a29fcc9,454,By MARGAUX LASKEY,article,The Simple Cake That Helped Create a Legend,"['Heatter, Maida', 'Cakes', 'Cooking and Cookbooks', 'Recipes', 'Claiborne, Craig']",68,Dining,2,2018-03-30 17:11:54,Unknown,"A golden Bundt, scented with lemon zest and painted with a lemon-sugar syrup, Maida Heatter’s East 62nd Street Lemon Cake is a favorite among Times readers.",The New York Times,News,https://www.nytimes.com/2018/03/30/dining/maida-heatter-lemon-cake.html
5abe6910068401528a29fc97,523,By THE EDITORIAL BOARD,article,"22 Female Senators Say, Enough","['Senate', 'Sexual Harassment', 'Women and Girls', 'United States Politics and Government', 'Law and Legislation', '#MeToo Movement', 'House of Representatives', 'Schumer, Charles E', 'McConnell, Mitch']",66,Editorial,20,2018-03-30 16:42:54,Unknown,"As the Senate majority leader holds up reform of the congressional disciplinary process, 22 senators say, enough.",The New York Times,Editorial,https://www.nytimes.com/2018/03/30/opinion/mitch-mcconnell-sexual-harassment-bill.html
5abe585d068401528a29fbb9,1142,By MARC TRACY,article,Hallowed Be Thy Teams,"['Basketball (College)', 'Colleges and Universities', 'Roman Catholic Church', 'Catholic Youth Organization', 'Loyola University Chicago', 'Villanova University']",68,Sports,4,2018-03-30 15:31:36,Unknown,"As Loyola-Chicago (with Sister Jean) and Villanova make the Final Four in San Antonio, here is a look at the deep connection between Catholic colleges and basketball.",The New York Times,News,https://www.nytimes.com/2018/03/30/sports/catholic-basketball-final-four.html
5abe5761068401528a29fba3,974,By ALEX WAGNER,article,The Americans Our Government Won’t Count,"['Race and Ethnicity', 'Census', 'Hispanic-Americans', 'Whites', 'Arab-Americans']",68,OpEd,10,2018-03-30 15:27:26,Sunday Review,The census is scrapping new categories for Hispanics and Arab-Americans while adding a citizenship question to drive more of them into the shadows.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/sunday/united-states-census.html
5abe520c068401528a29fb66,380,By DAVID TANIS,article,"Lambs Shanks, Sweetly Spiced for Spring","['Cooking and Cookbooks', 'Lamb', 'Vegetables', 'Spring (Season)']",68,Dining,2,2018-03-30 15:04:42,Unknown,"There are many ways to prepare lamb shanks, but simmered and paired with a light, orange-inflected sauce is an especially perfect seasonal variation.",The New York Times,News,https://www.nytimes.com/2018/03/30/dining/lamb-shanks-recipe.html
5abe4a45068401528a29fb19,1875,By PATRICIA MAZZEI,article,Orlando Gunman’s Wife Is Acquitted in Shootings,"['Salman, Noor Zahi', 'Mateen, Omar (1986-2016)', 'Orlando, Fla, Shooting (2016)', 'Terrorism']",68,National,16,2018-03-30 14:31:30,Unknown,"Ms. Salman had been accused of lying to the authorities and aiding and abetting her husband, Omar Mateen, who killed 49 people at an Orlando nightclub.",The New York Times,News,https://www.nytimes.com/2018/03/30/us/noor-salman-pulse-trial-verdict.html
5abe4a3d068401528a29fb18,1269,By DIEN HUYNH,article,The End of South Vietnam,"['Vietnam War', 'Helicopters', 'Vietnam', 'Refugees and Displaced Persons']",66,OpEd,0,2018-03-30 14:31:23,Unknown,I barely made it out after the fall of Saigon. It was 20 years before I went back.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/the-end-of-south-vietnam.html
5abe3dfd068401528a29fa9b,1451,By AMANDA DUARTE,article,"‘RuPaul’s Drag Race’ Season 10, Episode 2: Conflama Is Abuse","['Television', ""RuPaul's Drag Race (TV Program)""]",66,Culture,0,2018-03-30 13:39:06,Television,"After last week’s delightful season premiere, Thursday’s episode was like a bad second date.",The New York Times,News,https://www.nytimes.com/2018/03/30/arts/television/rupauls-drag-race-season-10-episode-2-recap.html
5abe3503068401528a29fa51,1285,By THOMAS FULLER and TYLER KEPNER,article,Unknown,[],64,National,0,2018-03-30 13:00:47,Unknown,"Friday: Cannabis and the art world collide, looming emissions fight with President Trump, Stephon Clark funeral, Tesla’s woes, coffee warnings, and finally, opening day.",The New York Times,briefing,https://www.nytimes.com/2018/03/30/us/california-today-oakland-artists-cannabis.html
5abe34da068401528a29fa50,1220,By DANNY HAKIM,article,While Their Guitars Gently Weep,"['Gibson Guitar Corp', 'Music', 'Private Equity', 'Credit and Debt', 'Guitars', 'Bankruptcies', 'Juszkiewicz, Henry E']",66,SundayBusiness,3,2018-03-30 13:00:07,Unknown,"Times have changed, and the maker of the Les Paul and the Flying V is on the ropes. Can it sustain?",The New York Times,News,https://www.nytimes.com/2018/03/30/business/gibson-guitars-bankruptcy.html
5abe34d4068401528a29fa4d,677,By KEVIN ROOSE,article,The Self-Driving Car Industry’s Biggest Turning Point Yet,"['Driverless and Semiautonomous Vehicles', 'Traffic Accidents and Safety', 'Alphabet Inc', 'Waymo', 'Uber Technologies Inc']",68,Business,0,2018-03-30 13:00:01,Unknown,"As Uber pulled back on testing after a fatal crash in Arizona, Waymo said it would order up to 20,000 electric vehicles for a self-driving car service.",The New York Times,News,https://www.nytimes.com/2018/03/30/technology/self-driving-cars.html
5abe2718068401528a29f9f8,1333,By RON LIEBER,article,"A Student Loan Fix, With Catches","['Student Loans', 'Teachers and School Employees', 'Government Employees', 'Colleges and Universities', 'Warren, Elizabeth']",68,Business,1,2018-03-30 12:01:25,Unknown,The complexity of the public service loan forgiveness program has tripped up many teachers like Jed Shafer. An October Your Money column led to changes.,The New York Times,News,https://www.nytimes.com/2018/03/30/your-money/student-public-service-loan-forgiveness-program.html
5abe183b068401528a29f9b6,1206,By ISABEL KERSHNER and IYAD ABUHEWEILA,article,Confrontations At Gaza Fence Leave 15 Dead,"['Israel', 'Gaza Strip', 'Palestinians', 'Demonstrations, Protests and Riots', 'Defense and Military Forces', 'Embargoes and Sanctions', 'Hamas', 'Palestinian Authority', 'Fatah, Al', 'Deaths (Fatalities)', 'vis-photo']",67,Foreign,1,2018-03-30 10:57:58,Middle East,"What was promoted as a six-week campaign of peaceful protests, with thousands of Palestinians in tent cities, descended quickly into deadly violence.",The New York Times,News,https://www.nytimes.com/2018/03/30/world/middleeast/gaza-israel-protest-clashes.html
5abe0bd0068401528a29f96a,413,"By RICHARD KLASCO, M.D",article,Unknown,"['Viruses', 'Colds', 'Acquired Immune Deficiency Syndrome', 'Influenza', 'Hepatitis']",68,Well,4,2018-03-30 10:05:01,Live,"People can, and often do, get infected with multiple germs. Sometimes it helps; sometimes it hurts.",The New York Times,News,https://www.nytimes.com/2018/03/30/well/live/can-you-get-two-colds-at-once.html
5abe0b01068401528a29f95a,356,By MICHAEL BARBARO,article,Unknown,"['Brown, Linda (1943-2018)', 'Segregation and Desegregation', 'Brown v Board of Education (Supreme Court Decision)', 'Civil Rights Movement (1954-68)', 'Discrimination', 'National Assn for the Advancement of Colored People', 'Education (K-12)', 'Topeka (Kan)', 'Equal Educational Opportunities']",67,Podcasts,0,2018-03-30 10:01:34,The Daily,Behind the Supreme Court ruling of Brown v. Board of Education was a girl whose story led to states being ordered to desegregate schools.,The New York Times,briefing,https://www.nytimes.com/2018/03/30/podcasts/the-daily/linda-brown-board-of-education.html
5abe0aaa068401528a29f953,1140,By CANDACE JACKSON,article,When Mega-Mansions Have Mega-Problems,"['Real Estate and Housing (Residential)', 'Luxury Goods and Services', 'Building (Construction)', 'Los Angeles (Calif)']",68,RealEstate,1,2018-03-30 10:00:05,Unknown,"Renovation disasters almost always involve missed deadlines and cost overruns — and when you’re building a mansion, the problems are magnified.",The New York Times,News,https://www.nytimes.com/2018/03/30/realestate/when-a-mega-mansion-runs-over-budget.html
5abe0aa9068401528a29f952,1513,By ALEXANDRA S. LEVINE,article,Unknown,['New York City'],68,Metro,0,2018-03-30 10:00:05,Unknown,"Friday: Notes on your Passover plate, weekend goings-on, and the Way of the Cross.",The New York Times,briefing,https://www.nytimes.com/2018/03/30/nyregion/new-york-today-a-lesson-on-the-matzo-ladder.html
5abe0aa4068401528a29f94d,1191,By SIMONE GORRINDO,article,"Story Hour, Off the Army Base","['Defense and Military Forces', 'Parenting', 'Pregnancy and Childbirth', 'Families and Family Life', 'Friendship']",67,Well,0,2018-03-30 10:00:01,Family,"My life with the other Army wives was like life with family: intense, necessary for survival, claustrophobic and never enough.",The New York Times,News,https://www.nytimes.com/2018/03/30/well/family/story-hour-off-the-army-base.html
5abe0726068401528a29f937,832,By ROGER COHEN,article,Some reflections on journalism,"['News and News Media', 'Newspapers', 'Hamm, Doyle Lee', 'Oz, Amos', 'Picasso, Pablo', 'Buenos Aires (Argentina)', 'Beirut (Lebanon)', 'Bosnia and Herzegovina', 'India']",68,OpEd,0,2018-03-30 09:45:06,Unknown,"I sat and listened. That’s what journalists do: listen through silences, awaiting a clue.",International New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/some-reflections-on-journalism.html
5abe0724068401528a29f931,828,By TIMOTHY EGAN,article,"Actually, You Can Fix Stupid","['School Shootings and Armed Attacks', 'Education', 'Youth', 'Gun Control', 'Demonstrations, Protests and Riots', 'Sotomayor, Sonia', 'Trump, Donald J', 'Ingraham, Laura A', 'Mueller, Robert S III', 'United States']",68,OpEd,0,2018-03-30 09:45:05,Unknown,A new generation has learned how to use the tools of democracy that were largely denied them by passive educators.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/protests-democracy-teens.html
5abe0725068401528a29f933,1366,By WENDI C. THOMAS,article,How Memphis Gave Up on Dr. King’s Dream,"['Wages and Salaries', 'Strikes', 'Blacks', 'Race and Ethnicity', 'Laundry and Laundromats', 'King, Martin Luther Jr', 'Memphis (Tenn)']",68,OpEd,1,2018-03-30 09:45:05,Sunday Review,"Fifty years after Martin Luther King was killed in Memphis, the city remains the poorest large metropolitan area in the country.",The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/sunday/martin-luther-king-memphis.html
5abe0724068401528a29f932,1189,By MICHELLE GOLDBERG,article,Affirmative Action for Reactionaries,"['Blacks', 'United States Politics and Government', 'Women and Girls', 'Presidential Election of 2016', 'Abortion', 'Conservatism (US Politics)', 'Bannon, Stephen K', 'Cox, Laverne', 'Goldberg, Jeffrey', 'Spencer, Richard B (1978- )', 'Trump, Donald J', 'Atlantic Monthly', 'National Review', 'Magazines', 'Newspapers', 'Williamson, Kevin']",66,OpEd,0,2018-03-30 09:45:05,Unknown,Is this really what intellectual diversity means?,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/30/opinion/affirmative-action-diversity.html
5abe0325068401528a29f91f,454,By GIOVANNI RUSSONELLO,article,Trevor Noah Detects a Whiff of Cronyism in V.A. Appointment,"['Colbert, Stephen', 'Corden, James (1978- )', 'Noah, Trevor (1984- )', 'Late Show with Stephen Colbert (TV Program)', 'The Late Late Show with James Corden (TV Program)', 'DMX', 'Trump, Donald J']",66,Culture,0,2018-03-30 09:28:01,Television,"The host of “The Daily Show” faulted President Trump for naming Dr. Ronny Jackson, the White House physician, as secretary of veterans affairs.",The New York Times,News,https://www.nytimes.com/2018/03/30/arts/television/trevor-noah-ronny-jackson-trump.html
5abdfca6068401528a29f8fc,2453,By LUIS FERRÉ-SADURNÍ and CHRISTOPHER GREGORY,article,"After Hurricane’s Ruin, the Return to Puerto Rico","['Hurricane Maria (2017)', 'Families and Family Life', 'Refugees and Displaced Persons', 'Puerto Ricans', 'New York City', 'Puerto Rico']",67,Metro,0,2018-03-30 09:00:16,Unknown,The Times joined a family on their return to Puerto Rico months after fleeing Hurricane Maria’s fury. The homecoming was not what they expected.,The New York Times,News,https://www.nytimes.com/2018/03/30/nyregion/return-to-puerto-rico-hurricane-maria.html
5abdfca6068401528a29f8fb,2440,By KAYA LATERMAN,article,Is That  Contractor A Good Fit?,"['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Consumer Protection', 'Consumer Affairs Department (NYC)']",68,RealEstate,1,2018-03-30 09:00:16,Unknown,Finding a reliable contractor is crucial for any home improvement project. But what do you do if you get a bad one?,The New York Times,News,https://www.nytimes.com/2018/03/30/realestate/how-to-avoid-a-renovation-nightmare.html
5abdfca5068401528a29f8f9,1125,By PAULA SPAN,article,When Retirement Doesn’t Quite Work Out,"['Retirement', 'Workplace Environment', 'Rand Corp']",67,Science,5,2018-03-30 09:00:14,Unknown,More and more older people have realized that not working just isn’t for them —and it’s not all economics.,The New York Times,News,https://www.nytimes.com/2018/03/30/health/unretirement-work-seniors.html
5abdfca5068401528a29f8f8,1028,By CARL HULSE,article,Broad Spending Bills Here to Stay as Long as Congressional Dysfunction Reigns,"['United States Politics and Government', 'House Committee on Appropriations', 'Republican Party', 'Democratic Party', 'House of Representatives', 'Senate', 'Trump, Donald J', 'McConnell, Mitch', 'Schumer, Charles E']",68,Washington,0,2018-03-30 09:00:13,Politics,"Without major change, spending bills that are too big to veto will most likely remain the standard in Congress, despite President Trump’s insistence that he’ll never sign one again.",The New York Times,News,https://www.nytimes.com/2018/03/30/us/politics/omnibus-bills-congress.html
5abdfca6068401528a29f8fa,1526,By LAURA COLLINS-HUGHES,article,Pitting Girls Against Girls to a New Tune,"['Theater', 'Benjamin, Nell', 'Fey, Tina', 'Nicholaw, Casey', 'Richmond, Jeff (1961- )', 'Mean Girls (Play)']",68,Arts&Leisure,9,2018-03-30 09:00:13,Unknown,"The movie is beloved. But it also pits girls against girls. How, then, do you make a stage musical that satisfies fans and meets our cultural moment?",The New York Times,News,https://www.nytimes.com/2018/03/30/theater/mean-girls-broadway-tina-fey.html
5abdfca3068401528a29f8f2,1738,By TIM ARANGO,article,"Anatomy of a Los Angeles Police Shooting: A Black Teenager, a Missing Gun, Protests, Grief","['Weber, Anthony (d 2018)', 'Police Brutality, Misconduct and Shootings', 'Blacks', ""Los Angeles County Sheriff's Department"", 'Police Department (Los Angeles, Calif)', 'Los Angeles (Calif)']",67,National,0,2018-03-30 09:00:09,Unknown,"Long before a shooting and protests in Ferguson, Mo., focused America’s attention on how the police treat black men, Los Angeles was a byword for police brutality and racism.",The New York Times,News,https://www.nytimes.com/2018/03/30/us/los-angeles-police-shooting-anthony-weber.html
5abdfca2068401528a29f8f0,500,By NATALIE PROULX,article,How Do You Get Your Nature Fix?,[],68,Learning,0,2018-03-30 09:00:08,Unknown,Where do you go to experience the great outdoors? How do you spend your time there?,The New York Times,News,https://www.nytimes.com/2018/03/30/learning/how-do-you-get-your-nature-fix.html
5abdfca1068401528a29f8ef,1547,By JACK NICAS,article,"Silicon Valley,  Wary of Trump,  Warms to Him","['Computers and the Internet', 'Trump, Donald J', 'United States Politics and Government', 'Tax Cuts and Jobs Act (2017)', 'Alphabet Inc', 'Google Inc', 'Facebook Inc', 'Amazon.com Inc', 'Apple Inc', 'Cook, Timothy D']",68,Business,1,2018-03-30 09:00:08,Unknown,"Even though Mr. Trump still takes potshots at Amazon, the industry’s relationship with the White House is shifting as tech companies find some common ground with the president.",The New York Times,News,https://www.nytimes.com/2018/03/30/technology/silicon-valley-trump.html
5abdfc9f068401528a29f8e7,1112,By STEPHANIE ROSENBLOOM,article,When a Good Night’s Sleep Needs Some Help,"['Travel and Vacations', 'Sleep', 'Jet Lag']",68,Travel,3,2018-03-30 09:00:07,Unknown,More and more apps are promising to help you catch some shut eye on the road. ,The New York Times,News,https://www.nytimes.com/2018/03/30/travel/travel-tools-for-sleeping.html
5abdfc9f068401528a29f8ea,710,By ELIE MYSTAL,article,Innocents Behind Bars,"['Books and Literature', 'The Cadaver King and the Country Dentist: A True Story of Injustice in the American South (Book)', 'Balko, Radley', 'Carrington, Tucker', 'Brewer, Kennedy', 'Brooks, Levon', 'Blacks', 'Innocence Project', 'Discrimination', 'False Arrests, Convictions and Imprisonments', 'Criminal Justice']",68,BookReview,8,2018-03-30 09:00:07,Book Review,"In “The Cadaver King and the Country Dentist,” Radley Balko and Tucker Carrington tell a haunting true-crime tale of systemic incompetence and racism.",The New York Times,Review,https://www.nytimes.com/2018/03/30/books/review/cadaver-king-country-dentist-radley-balko-tucker-carrington.html
5abdfc99068401528a29f8de,2726,By ALEX VADUKUL,article,A Prodigy Redeemed,"['Chandler, Saul R (1947- )', 'Violins and Violas', 'Classical Music', 'Juilliard School', 'Boats and Boating', 'City Island (Bronx, NY)']",68,Metropolitan,1,2018-03-30 09:00:02,Unknown,"As a teenager, he was an elite violinist, a rare talent. Then, something happened. Fifty years later, he has found a refuge in a City Island boatyard.",The New York Times,News,https://www.nytimes.com/2018/03/30/nyregion/redemption-of-a-lost-prodigy.html
5abdee84068401528a29f8ab,970,By MAURICE BERGER,article,Dr. King’s Complex Relationship With the Camera,"['King, Martin Luther Jr', 'Photography', 'Civil Rights Movement (1954-68)', 'Blacks']",66,Photo,0,2018-03-30 08:00:01,Unknown,"The most compelling photographs of Dr. Martin Luther King Jr. were neither idealized nor simplistic, but endeavored to portray his complexity and humanity.",The New York Times,News,https://www.nytimes.com/2018/03/30/lens/dr-kings-complex-relationship-with-the-camera.html
5abdee84068401528a29f8aa,416,By CAROLINE CROSSON GILPIN,article,"Teaching Activities for: ‘Right Now, Baseball Loves the Long Ball. But for How Long?’",[],66,Learning,0,2018-03-30 08:00:00,Unknown,How is technology changing the game of baseball?,The New York Times,News,https://www.nytimes.com/2018/03/30/learning/teaching-activities-for-right-now-baseball-loves-the-long-ball-but-for-how-long.html
5abde075068401528a29f87e,71,By NATALIE PROULX,article,Movie-Themed Vacation,[],66,Learning,0,2018-03-30 07:00:00,Unknown,What places from movies or books — real or imaginary — would you like to visit and why?,The New York Times,News,https://www.nytimes.com/2018/03/30/learning/movie-themed-vacation.html
